title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Frontend Developer (React),,Алматы,Andersen,04-11-2025 10:59:40,"Experience in React application development for 5+ years. Experience in front-end HTML development (Vanilla-JS, HTML5, CSS...","Developing and maintaining React.js applications. Writing clean, efficient, and well-documented code. Collaborating with the team to understand project requirements...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127260621
React Native Mobile Разработчик,300000 - 900000 KZT,Алматы,ЧК NextGen Commerce Ltd.,06-11-2025 14:35:28,"Опыт работы с React от 3 лет: компоненты, хуки, управление состоянием. Уверенный опыт или сильная мотивация развиваться в React Native...",Разработка и поддержка функциональных модулей мобильного приложения Silky на React Native (Expo / bare workflow). Создание переиспользуемых UI-компонентов и интеграция...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127369475
Go Developer (Backend Engineer),,Астана,ООО «Планета9»,28-10-2025 09:37:57,"Писать как можно более observable код (логи, метрики, трейсинг). Имеешь коммерческий опыт работы на языке Go не менее 1,5...",Командные проектирование и разработка продуктов и проектов компании. Участие в поддержке имеющихся продуктов и проектов компании. Написание юнит-тестов и...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127042666
Business Development Manager,2000 - 3000 USD,Алматы,VAD ALLIANCE DISTRIBUTION,18-11-2025 13:52:45,"Bachelor’s degree in Business, IT, or related field. Minimum 2-3 years of experience in B2B sales...",Develop and execute a strategic territory plan to grow market share and achieve sales targets in Uzbekistan. Build and manage...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127366992
Разработчик/Программист 1С,900000 - 1200000 KZT,Алматы,Кибернетика.com,03-11-2025 14:31:39,"Опыт разработки в 1С от 2 лет. Уверенное владение СКД, запросами, регистрами, обработками. Понимание структуры конфигураций и базовой архитектуры...",Разработка и доработка типовых и нетиповых конфигураций 1С. Работа по задачам в рамках ТЗ (или совместная доработка ТЗ — если...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127254011
Middle Golang developer,,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel),10-11-2025 15:34:58,"Опыт коммерческой разработки на Go от 2–3 лет. Уверенное владение Go, понимание принципов многопоточности и конкурентного программирования. ","Разрабатывать, поддерживать и оптимизировать серверные приложения на Go. Проектировать и реализовывать REST API. Работать с SQL и NoSQL базами данных. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127484167
Middle Android-разработчик,,Алматы,Ракетная фирма,04-11-2025 13:34:39,"Опыт коммерческой разработки под Android от 3–4 лет. Опыт работы в финтех-проектах. Отличное знание Kotlin, Coroutines (Flow), Jetpack...","Разрабатывать и развивать мобильные приложения для Android. Участвовать в проектировании архитектуры и принятии технических решений. Проводить код-ревью, следовать GitFlow...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127262893
Программист 1С,,Алматы,Respect Retail Group,20-11-2025 14:44:42,"Специализация в конфигурациях 1С 8 : Торговля+Склад и Бухгалтерия, УТП, УТ, Розница. Умение составлять пользовательские инструкции. Навык работы с техническими...","Написание обработок и отчетов, доработка конфигурации, написание модулей, перенос данных, подключение 1С к SQL. Настройка обмена между базами различных...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127787918
Middle+/Senior Frontend Developer (Vue | Angular),3500 USD,Алматы,OpenHC,29-10-2025 07:18:21,Уверенно работает с Vue.js или Angular. Знает TypeScript (основные задачи связаны с ним). Имеет большой опыт работы в команде и...,Создавать интерфейсы для высоконагруженных частей продукта на основе Vue.js и Angular. Лидить и менторить Junior+ разработчиков. Станете оунером одного из...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127085208
Middle PHP Back-end разработчик,600000 - 800000 KZT,Алматы,Kulan Oil,13-11-2025 07:30:49,"PHP >= 8.2, Laravel (опыт от 3 лет). Отличное знание ООП, SOLID, шаблонов проектирования. Опыт работы с MySQL, оптимизация SQL...",PHP-разработчик в команду Adkulan. Разработка и поддержка backend-функционала для маркетплейса adkulan. Проектирование архитектуры и интеграция с внешними и...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127613674
Программист 1С,,Алматы,Sinteks (Синтекс),18-11-2025 12:30:29,Глубокие знания языка программирования 1С:Предприятие 8.3. Обязателен опыт работы с 1С: Розница. Умение выполнять интеграцию 1...,"Разработка и доработка программных решений на платформе 1С, создание новых конфигураций. Настройка взаимодействия 1С с внешними ERP и...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127252295
Business Development Manager (International Markets),,Астана,DauInvest,22-10-2025 13:47:42,"Английский язык уровень C1 и выше (обязательно). Опыт работы в B2B-продажах не менее 2 лет, предпочтительно...",Разрабатывать и внедрять стратегии выхода на новые международные рынки (Go-to-Market). Идентифицировать и заключать стратегические партнерства с международными компаниями. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126823034
Fullstack разработчик Nest.js/Vue3,400000 - 600000 KZT,Алматы,DEMETRA SYSTEMS,07-11-2025 15:04:44,Опыт работы от 1 года в сфере программирования. Желание расти и развиваться. Быстрая обучаемость. Опыт работы с Node.js. ,Разработка нового функционала сервиса. Поддержка и доработка функционала.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127412963
Специалист в Управление по разработке банковских продуктов,,Алматы,Коммерческий Банк БиЭнКей,06-11-2025 08:24:08,"Высшее образование (экономическое, финансовое либо математическое). Наличие опыта работы в банках по разработке регламентов, кредитных продуктов. Усидчивость, аналитический склад ума.",Участие в разработке кредитных продуктов для Корпоративного и Розничного сегментов рынка. Подготовка описания бизнеса кредитования. Подготовка анализа рынка конкурентных продуктов...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127343907
Senior Python Developer,,Астана,Stay Study,20-11-2025 13:04:43,"Уверенный опыт коммерческой разработки 4–7+ лет на Python. Отличные знания FastAPI, Pydantic, async/await. Глубокий опыт работы с...","Проектирование и развитие backend-архитектуры (FastAPI). Оптимизация производительности платформы и базы данных. Работа с PostgreSQL: проектирование структур, индексация, оптимизация сложных...","{'id': 'shift', 'name': 'Сменный график'}",Более 6 лет,Частичная занятость,https://hh.ru/vacancy/127709792
Ведущий инженер-программист,,Усть-Каменогорск,Объединённая ЭнергоСервисная Компания,04-11-2025 10:42:15,"Высшее техническое образование. Знание Linux (обычно CentOS, Debian или Ubuntu). Опыт работы с Asterisk и FreePBX. Понимание принципов работы SIP...","Установка и настройка системы. Установка FreePBX и всех необходимых компонентов (Asterisk, Apache, MySQL, PHP и т. д.). Настройка оборудования (SIP...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127260334
"Senior Frontend Developer (React, Next.js)",,Алматы,Моторная компания Астана-Моторс,13-11-2025 07:58:39,"Глубокое понимание принципов работы React и Next.js, включая компонентный подход, маршрутизацию, серверный рендеринг и управление состоянием приложения. Владение JavaScript и...","Разработка пользовательского интерфейса. Работа с дизайнерами и UX/UI специалистами. Разработка компонентов и модулей. Разработка клиентской бизнес-логики приложения, включая...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126512187
Frontend-разработчик (Angular),600000 KZT,Алматы,Onai Docs,13-11-2025 19:25:08,"Опыт коммерческой разработки на Angular от 2 лет. Уверенные знания TypeScript, RxJS, NgRx. Понимание принципов реактивного программирования, DI и жизненного...","Разработка и развитие фронтенд-части системы OnaiDocs на Angular 15+. Поддержка и оптимизация существующих модулей (управление документами, отчёты, админ...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127681063
C++ Gameplay Programmer,,Алматы,G5EN KAZ,20-11-2025 12:46:39,Имеете от 2-х лет опыта коммерческого программирования на С++. Владеете опытом проектирования систем. Обладаете продвинутыми знаниями современного C++. ,"Разрабатывать элементы игровой логики. Писать чистый, поддерживаемый, кроссплатформенный код. Развивать и оптимизировать существующие системы. Разрабатывать архитектуру и проектировать крупные игровые...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127913854
Программист 1С,,Алматы,"Черкизово, Группа предприятий",18-11-2025 12:27:28,Опыт работы с программными продуктами 1с (предпочтение 1С ERP) стаж от 5 лет. Высшее образование. Технический английский. ,Доработка конфигураций «1С». Разработка модулей в 1С. Разработка новых отчетов и обработок. Интеграция 1С со внешними ситемами. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127604106
Программист 1С,700000 KZT,Костанай,ДЕП,10-11-2025 08:57:48,Высшее техническое или экономическое образование (желательно). Опыт работы в 1С:Предприятие — от 3 лет. Знание 1С:УПП 1...,"Разработка нового и доработка существующего функционала 1С:УПП. Анализ бизнес-процессов и составление технических заданий. Настройка оборудования (сканеры, фискальные...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127443040
Director of Leadership and Entrepreneurship Development (LEAD) Center,,Алматы,KIMEP,18-11-2025 12:16:03,"Master’s degree in Business Administration, Entrepreneurship, Innovation, or a related field. Fluency in English and Russian. Strong communication, organizational...","Program Development & Oversight: Lead the design and execution of the Leadership Development Program, ensuring it meets the evolving needs of...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127825459
IOS-разработчик,,Алматы,Народный банк Казахстана,29-10-2025 12:33:53,Опыт коммерческой разработки на Swift от 1–2 года. Уверенные знания UIKit и принципов построения интерфейсов. Опыт верстки с использованием...,,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127101788
Backend-разработчик,600000 - 800000 KZT,Алматы,Центр подготовки (AIPLUS),19-11-2025 10:00:03,"Больше года опыта коммерческой разработки на GoLang (желательно и PHP). Понимание GitFlow, SOLID, микросервисной архитектуры. Опыт работы с REST API...","Проектировать архитектуру приложения с нуля. Разрабатывать, тестировать и оптимизировать backend на GoLang. Работать в связке с frontend и мобильной командой. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127395798
Инженер-программист станков ЧПУ,300000 - 450000 KZT,Шымкент,Индустриальный синдикат,23-10-2025 09:47:40,"Образование среднее профессиональное (техническое) — желательно по специальности ""Оператор станков с ЧПУ"". Лицо имеющее и стаж работы на должности программиста не...",Разработка и отладка программ для станков с числовым программным управлением (ЧПУ). Настройка и оптимизация программ для повышения производительности и качества...,"{'id': 'flexible', 'name': 'Гибкий график'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126850776
Senior Golang-разработчик,,Алматы,ForteBank,18-11-2025 07:32:50,"Metrics: Prometheus + Grafana. CI: Gitlab CI. 1. Опыт работы с Golang. Глубокое понимание Concurrency (goroutines, channels, sync-пакет). ","Backend - Golang. CD: ArgoCD. Работа с context.Context для управления тайм-аутами и отменой операций. Оптимизация производительности, профилирование кода. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/114294747
Разработчик лазерных и оптических систем,,Алматы,WSE,11-11-2025 14:41:18,"Высшее образование по профилю приборостроение/физика со специализацией «Лазерная техника», «Оптоэлектронные приборы», «Оптика» или смежные специализации. Знание основ конструирования и...","Проектирование лазерных и оптоэлектронных приборов. Научно-техническое сопровождение разработки оптоэлектронных и лазерных приборов и их составных частей, а также серийного...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126296096
Программист 1С,700000 KZT,Астана,Автогаз Трэйд,04-11-2025 12:01:56,Высшее образование. Опыт работы в аналогичной позиции от 3 лет. Знание и опыт администрирования и конфигурирования продуктов в 1С. ,"Поддержание работоспособности системы 1С. Администрирование 1С 8.2, 8.3. Интеграция 1С с другими системами. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/124860899
PHP Developer (middle),,Алматы,Андреева Руслана,10-11-2025 17:47:33,"Опыт работы от 3 до 6 лет. Технологический стек: PHP, Symfony, Doctrine. MariaDB. SVN. Git/GitLab, CI/CD.",Разработка и поддержка внутренних и клиентских продуктов. Участие в создании новых решений с нуля. Поддержка и развитие существующих проектов (новые...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127491794
Backend-разработчик,500000 KZT,Астана,DAMU RG Исследовательская группа,03-11-2025 13:40:04,"Языки программирования: PHP 7+, GOlang (обязательно). Базы данных: SQL, MongoDB, PostgreSQL. Фреймворки и инструменты: Next.js, Nuxt, Gatsby, NestJS. ",Разработка и проектирование высоконагруженных систем. Работа в команде с акцентом на правильную организацию процессов. Оптимизация и поддержка существующего кода. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127253255
Веб-разработчик (wordpress),200000 - 200000 KZT,Алматы,Метод Бизнес Хардкор,06-11-2025 21:26:58,"Опыт работы с WordPress. Умение редактировать шаблоны и писать собственные функции на PHP. Знание HTML, CSS, JavaScript. Опыт подключения плагинов...",Настроить и доработать шаблон под уникальный дизайн и функционал. Оптимизировать скорость загрузки страниц. Настроить фильтры поиска. Реализовать мультиязычность (RU/EN...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127385506
1С разработчик,,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel),17-11-2025 10:38:23,"Опыт работы не менее 3-х лет в сфере разработок на платформе 1С 8.2, 8.3. ","Разрабатывать и тестировать новый функционал на платформе 1С Предприятие 8.2, 8.3. Оптимизировать и дорабатывать существующий функционал на...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127767999
Tech Lead Java Developer,,Алматы,DAR tech,22-10-2025 13:40:00,"Отличное знание Spring Boot, Spring Cloud. Опыт проектирования и поддержки микросервисной архитектуры. Глубокое понимание Camunda (process engine, external tasks, REST...","Проектирование и развитие микросервисной архитектуры с использованием Camunda BPM. Руководство командой backend-разработчиков, проведение code review, менторинг. Разработка и оптимизация...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/126822677
Программист 1С,500000 KZT,Астана,ДАКС-КАЗАХСТАН,28-10-2025 07:23:00,Высшее образование (желательно техническое или математическое). Опыт внедрения и/или программирования в среде 1С от 1 года. ,Разрабатывать новый функционал в 1С. Дорабатывать существующий функционал в 1С. Синхронизировать данные между конфигурациями 1С . ,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127035164
Fullstack-разработчик,1200000 - 1500000 KZT,Алматы,"IC Line, ТОО",05-11-2025 06:43:41,"Уверенные знания Clean Architecture, SQLAlchemy, Alembic. Опыт проектирования и реализации REST API с продуманной структурой. Опыт работы с PostgreSQL, оптимизация...",Разработка и развитие API и мобильного приложения на основе Python (FastAPI) и Flutter (Dart). Реализация бизнес-логики через Use Cases...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127271130
Программист PHP,600000 KZT,Алматы,ASIA FREIGHT,30-10-2025 08:43:35,"уверенные знания PHP, MySQL, Yii2, Postgresql. - уверенное владение JavaScript/JQuery. - желательное знание принципов адаптивной и кроссбраузерной верстки, HTML, CSS. - ",взаимодействие со структурными подразделениями компании для выполнения совместных работ. - разработка Web-приложений и Web-сервисов. - проектирование архитектуры баз данных. - ,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127128451
Инженер-программист,,Павлодар,AV Company,29-10-2025 08:27:34,Знание языка разработки 1С. Базовое знание языков программирования. Знание asterisk. Умение писать скрипты для телефонии (желательно). Опыт работы в...,Поддержка существующей инфраструктуры. Работа с MSSQL. Автоматизированный мониторинг. Управление доступами. Работа с Tack-трекерами. Формат работы: гибрид — офис + удалённая...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127087144
"Программист в области криптографии, исследователь уязвимостей",400000 - 600000 KZT,Алматы,WSE,17-11-2025 13:17:18,Опыт работы в сфере IT не менее 2 лет. Хорошие знания и практические навыки разработки на языке C++. ,Разработка программного обеспечения. Поддержка существующего программного обеспечения.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127780971
Программист 1С,1000000 KZT,Алматы,Юг-ЭлектроКомплект,29-10-2025 07:25:24,Высокие компетенции в 1С программировании. Высшее или специально-техническое образование. Опыт работы с большим количеством пользователей. Наличие сертификата 1...,"Модификация и обновление существующих документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета. Создание новых документов, отчетов, обработок бухгалтерского, оперативного и...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127085348
Middle Back-End Developer (Golang),,Алматы,Plexy Platform Kazakhstan,18-11-2025 10:22:56,Опыт работы более 3 лет в коммерческой разработке. Приветствуется опыт работы в FinTech start up'ах. Опыт разработки на Golang...,"Аудит текущего продукта, анализ целостности и эффективности его архитектуры. Развитие и поддержка архитектуры серверной части приложения. Определение технологий и инструментов...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127565654
"Project manager (Business Development ""Hatching eggs"")",,Астана,Aitas KZ,04-11-2025 12:52:22,"Proven experience in managing business units or large-scale projects (launch, development, scaling). Strong strategic, analytical, and leadership skills. ",Develop a 3–5 year strategy and Go-to-Market plan for the “Incubation Egg” business line. Conduct market and...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127262231
PHP разработчик (в Астане),600000 KZT,Астана,Simourg (Симург),03-11-2025 11:16:39,"Опыт разработки на РНР: основы и framework-и, PDO,Doctine, Типы, интерфейсы, абстрактные классы, Composer, PHPDocs, PSR-12 (Code Styling...",Вести разработку бэкенд части системы и ее сопровождение в будущем. Принимать архитектурные решения в разработке отдельных частей приложения. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127251178
Разработчик C++,,Алматы,КСК-Эйч Ар,18-11-2025 11:52:03,"Навыки: Опыт разработки на С++ (17 и выше). Опыт разработки на С++ хотя бы под одну из ОС: Windows, Lixux...","Проектируйте, разрабатывайте и поддерживайте драйверы для режима ядра Windows. Оптимизируйте и отлаживайте компоненты уровня ядра, уделяя особое внимание производительности и...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127430574
Android разработчик,500000 KZT,Алматы,CapStone,18-11-2025 12:51:30,Знание Kotlin. Опыт работы с Google Play Billing Library. Навыки интеграции WebView и web-to-native bridge. Опыт реализации подписок...,Разработка нативной оболочки для веб-приложения. Реализация bridge между JavaScript и нативным кодом для вызова функций из веб-интерфейса. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127179604
Программист 1C,,Караганда,Аманат,13-11-2025 16:02:00,Опыт программирования на платформе 1С 8.х. Умение разбираться в чужом коде. Знание работы с 1С: КД 2...,Сопровождение и доработка существующих конфигураций 1С (управляемые/неуправляемые формы). Разработка новых решений на базе 1С под нужды компании. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/123176258
Learning and Development Specialist,,Алматы,PricewaterhouseCoopers,05-11-2025 09:29:47,Knowledge and Skills: High education. Previous work experience on same position at least 1 year (L&D experience is must). ,Conduct Training Needs Analysis to ascertain what are the needs for the business and the people. Prepare annual L&D...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127277982
"Fullstack-разработчик (React, Java)",,Астана,СЕРВИСНЫЙ ЦЕНТР ERG,20-11-2025 15:48:08,"Уверенное владение Java 17, OOP, SOLID. Уверенное владение React (typescript). Опыт работы со Spring Boot, Spring Security, Spring Data JPA...","Разработка и поддержка микросервисных приложений на Java 17 с использованием Spring Boot, Spring Security, Spring Data JPA / Hibernate, Spring Cloud...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127778439
Fullstack-разработчик,700000 - 1500000 KZT,Астана,ЭйВиЭм Аи Партнерс,19-11-2025 00:00:39,Проектировать архитектуру и интегрировать AI-компоненты. Реализовывать решения на основе современных подходов RAG и агентных систем. Опыт backend-разработки от...,Разрабатывать и поддерживать backend-сервисы и API. Работать над интерфейсом и пользовательскими сценариями на фронтенде. Взаимодействовать с командой инженеров и...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127610772
Программист 1С,500000 - 700000 KZT,Астана,Клокстер,20-11-2025 06:14:15,"Имеет опыт на аналогичной позиции не менее 2-х лет. - Знает конфигурации 1с Предприятие: Бухгалтерия, ЗУП, Куфиб. - ","Clockster в поисках 1С-программиста! Стань частью команды, которая меняет правила игры в управлении рабочим временем! - Ты будешь работать...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127270548
PHP/Laravel разработчик,250000 - 450000 KZT,Алматы,Nomad Standard Consulting,04-11-2025 16:31:08,"Умение разбираться в чужом коде. Знание принципов ООП, паттернов проектирования. Отличное знание PHP/Laravel 10.x. Знание Yii2 будет...",Доработка/рефакторинг существующих проектов. Разработка проектов с нуля согласно требованиям ТЗ. Проектирование и разработка новых сервисов. Разработка API. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127265021
Методист по разработке методических материалов,100000 - 1500000 KZT,Караганда,Технологии и образование,13-11-2025 10:23:31,"Отличное знание своей предметной области. Умение красиво оформлять свои работы (Word, PPTX, Figma, Canva...). Приступить к созданию методических разработок.","Ваша задача составлять учебный материал разных форматов, который будет использоваться другими учителями. На нашем маркетплейсе планируется создание методических разработок по...","{'id': 'remote', 'name': 'Удаленная работа'}",Нет опыта,Проектная работа,https://hh.ru/vacancy/122852284
Разработчик 1С,,Алматы,1С Казахстан (ИнфоСофтПром),19-11-2025 07:35:16,"Знание возможности интеграции технологической платформы «1С:Предприятие 8» (XML, JSON, Web-сервисы и т.п.). Знание механизмов системы компоновки...",Разработка конфигураций на платформе 1С:Предприятие. Настройка и доработка конфигураций на платформе 1С:Предприятие. Консультирование клиентов в рамках...,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/126871735
Android Developer Middle,,Алматы,"Beeline, ТМ",29-10-2025 08:48:14,"Использование AI инструментов для повышения личной эффективности. Требования: Уверенные знания ООП, Kotlin, Android Core, SQLite. Понимание Coroutines, паттернов проектирования и...","Janymda FIX — площадка, которая располагается в мобильном приложении и на сайте, для клиентов, использующих услугу Интернета от Beeline. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127088004
"Front End Developer (React+HTML, Middle\Middle+)",1600 - 2000 USD,Алматы,KingBoost,30-10-2025 08:14:03,Знакомство с HR. Техническая часть с Team Lead.,Вёрстка и написание бизнес-логики на новом проекте с нуля. Участие в проектировании архитектуры приложения. Проведение code review.,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127127461
Разработчик ИИ-агентов и RAG-систем,,Алматы,Altyn Bank,05-11-2025 08:24:44,"Требуемые навыки и опыт. Обязательные: Опыт проектирования распределённых систем, микросервисной архитектуры. Понимание работы LLM-моделей, RAG-механизмов, embeddings и векторных...",Проектирование и развитие архитектуры мультиагентных систем искусственного интеллекта (ИИ-агентов) для автоматизации рутинных и регламентированных бизнес-процессов: от обработки заявок...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127274069
1С Специалист (разработчик),,Алматы,ПЕРВЫЙ ПИВЗАВОД,18-11-2025 08:43:06,Опыт работы на аналогичной должности не менее 3-х лет. Умение программировать на 1С. Знание языка запросов 1С. ,"Обеспечивать бесперебойное функционирование, сопровождение и развитие информационных систем компании. Определять задачи и реализовывать проекты внедрения, сопровождение, администрирования и улучшения информационных...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127811051
Разработчик C# (Revit API),,Алматы,RAS Group Project,28-10-2025 08:33:12,"Знание C# и платформы .NET (.NET Framework 4.7.2, 4.8, и .NET 8). Понимание принципов ООП, алгоритмов и...",Создание новых инструментов (плагинов) для автоматизации рутинных задач Revit с использованием C# и Revit API. Улучшение и расширение функционала существующих...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127038749
Full Stack Middle+ разработчик,700000 - 850000 KZT,Алматы,Nomalytica,17-11-2025 22:20:40,"Middle Full Stack (React, TypeScript, Node.js) – Новый флагманский продукт для лидера рынка.  Опыт 3+ лет в разработке.  ","Разработка архитектуры – проект с нуля, критически важные решения за тобой. ‍ Руководство командой – распределение задач, контроль сроков, код-ревью. ","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127804283
Java-разработчик,,Алматы,Публичная Компания «Freedom Finance Global PLC»,04-11-2025 14:11:14,"Уверенное знание Java Core, Spring Framework, Spring Boot. Опыт работы с реляционными базами данных MySQL, PostgreSQL. Опыт работы с ActiveMQ...","Наша команда прикладной разработки занимается сервисами по работе с инвестициями. Разработчики занимаются интеграциями с биржами, государственными сервисами, разработкой систем учета...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/125134207
"Директор по стратегии и развитию (строительство, девелопмент, property)",,Астана,MetaHR,04-11-2025 19:39:35,"Идеальный кандидат: - Имеет высшее образование (экономика, управление, маркетинг, стратегическое развитие). - Опыт в сфере развития бизнеса строительной компании/девелопмента/property management...","Разработка и реализация стратегии развития компании и новых направлений бизнеса. - Анализ рынка и поиск перспективных сегментов, регионов, продуктов. - ","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127266151
